cycleNumber,n_rows,duration_s,max_voltage,min_voltage,mean_voltage,max_temp,mean_temp,max_current,mean_current,std_current,max_power,mean_power,QDischarge_mAh,QCharge_mAh,energy_Wh,Ns_mode,cell_id,is_capacity_test,score,dis_dur_s,frac_flight,anomaly_score,any_anomaly,initial_capacity_mAh,SOH_pct,SOH_pct_smoothed,RUL_cycles,RUL_censored,cell
256,802,7317437.196082809,4.2008328,2.9159379,3.979984286533666,56.098911,29.082076765586034,3005.0227,-1366.195759413965,4882.110057671974,12.6133109354061,-4.261258080984228,1341.65970951714,1342.97848101313,23490.94285857674,1,VAH12,False,1,1829.99421811942,0.23192019950124687,1,True,3060.7959863102,94.68140571094725,94.68140571094725,243,True,VAH12
257,828,7318061.63615727,4.2007542,2.9099109,3.9879686083333334,56.161999,28.82453486352657,3004.8257,-1318.7268283550725,4812.474501328364,12.619103420659862,-4.108355464079488,1344.06983646403,1344.40415950881,23473.892014690704,1,VAH12,False,1,1829.9942183224484,0.2246376811594203,1,True,3060.7959863102,94.68140571094725,94.68140571094725,242,True,VAH12
258,825,7318667.02222946,4.2007937,2.9056959,3.9886804299393943,56.217197,28.70411647272727,3005.2197,-1329.6392274412121,4823.958822663362,12.61756571045074,-4.141184356534433,1345.69520155002,1351.4269322664,23481.806853472834,1,VAH12,False,1,1829.9942182078958,0.22545454545454546,1,True,3060.7959863102,94.68140571094725,94.68140571094725,241,True,VAH12
259,808,7319287.71230346,4.2007146,2.899472,3.9818714258663364,56.367027,28.739235732673265,3005.4165,-1362.2872570928218,4875.6758933936835,12.615909679274072,-4.239030397898607,1348.13292936849,1348.42874267533,23488.383829931317,1,VAH12,False,1,1829.994218220003,0.2301980198019802,1,True,3060.7959863102,94.68140571094725,94.68140571094725,240,True,VAH12
260,829,7319890.406375299,4.2007146,2.8939178,3.988709874306393,56.55629,28.52559742340169,3005.2197,-1320.9173916007237,4822.203143604051,12.615909679274072,-4.103020692152645,1350.15984313341,1352.82987107631,23464.247440225303,1,VAH12,False,1,1829.9942182190716,0.2243667068757539,1,True,3060.7959863102,94.68140571094725,94.68140571094725,239,True,VAH12
261,810,7320530.668451581,4.2008724,2.8969116,3.9832378504938273,56.477425,28.622371677777778,3005.2195,-1355.7060597777777,4874.966965335315,12.61851177109824,-4.211963580756368,1348.50703416504,1356.62998397189,23477.00993725954,1,VAH12,False,1,1829.9942181091756,0.22962962962962963,1,True,3060.7959863102,94.68140571094725,94.68140571094725,238,True,VAH12
262,830,7321766.84659901,4.2007542,2.9015598,3.988115607349398,56.280285,28.590228204819276,3005.2195,-1318.4328452578313,4816.292288660808,12.61602833096592,-4.099450760938237,1346.64382898492,1356.43824423133,23485.414122195332,1,VAH12,False,1,1829.9942181212828,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,237,True,VAH12
263,826,7322473.58668321,4.2008328,2.9070354,3.9871121175544793,56.327599,28.752394740920096,3005.8108,-1327.6103631477,4820.231210335403,12.613783346552449,-4.13573438583021,1343.89669857558,1354.08223087564,23485.823023699293,1,VAH12,False,1,1829.99421811942,0.22518159806295399,1,True,3060.7959863102,94.68140571094725,94.68140571094725,236,True,VAH12
264,826,7323122.50076055,4.2007542,2.9114079,3.9879948600484263,56.193542,28.707553088377722,3004.6284,-1328.2038820581113,4821.911135917111,12.613428362461551,-4.1348724987722205,1342.00006616238,1351.38649173808,23489.789456088387,1,VAH12,False,1,1829.99421811942,0.22518159806295399,1,True,3060.7959863102,94.68140571094725,94.68140571094725,235,True,VAH12
265,826,7323650.812823609,4.2008328,2.9094384,3.988144330024213,56.501083,28.56867458474576,3004.6284,-1329.7610925133172,4826.359590462528,12.61189094406528,-4.135484354644179,1342.46821837402,1345.67179373381,23505.997322193187,1,VAH12,False,1,1829.9942181110382,0.22518159806295399,1,True,3060.7959863102,94.68140571094725,94.68140571094725,234,True,VAH12
266,827,7324203.20288944,4.2008328,2.9090838,3.9885717501813787,56.367027,28.643747698911728,3005.2195,-1323.6124735550181,4823.7890573745035,12.6120083557036,-4.11464790832657,1342.50830791667,1348.64387249071,23491.461021729785,1,VAH12,False,1,1829.9942182097584,0.2249093107617896,1,True,3060.7959863102,94.68140571094725,94.68140571094725,233,True,VAH12
267,829,7324766.764956601,4.2007146,2.9048295,3.9890653477683955,56.240856,28.54941628468034,3005.0227,-1324.1410742460796,4817.55003867145,12.62040219762554,-4.11853231018869,1344.00593910346,1347.55626231754,23496.800510211433,1,VAH12,False,1,1829.9942181212828,0.2243667068757539,1,True,3060.7959863102,94.68140571094725,94.68140571094725,232,True,VAH12
268,831,7325332.035024021,4.2008328,2.8997478,3.9885159326113118,56.635147,28.603441398315283,3005.0227,-1320.9608504211792,4812.736492864999,12.61484716690152,-4.108400512121176,1346.49739181234,1348.46804107245,23499.489712621766,1,VAH12,False,1,1829.9942181184888,0.22382671480144403,1,True,3060.7959863102,94.68140571094725,94.68140571094725,231,True,VAH12
269,809,7325882.54308956,4.2008328,2.8953753,3.982916778368356,56.540516,28.714443189122374,3004.6284,-1361.8700856823239,4876.258983208897,12.616973602205698,-4.234616089847955,1347.91910432509,1351.31819131869,23496.500314714518,1,VAH12,False,1,1829.99421811942,0.22991347342398022,1,True,3060.7959863102,94.68140571094725,94.68140571094725,230,True,VAH12
270,827,7327047.12322845,4.2010298,2.8891907,3.9880991736396614,56.548405,28.469785015719467,3005.2195,-1325.9514423385733,4833.155561290568,12.617329277187718,-4.1122863024977745,1350.37262572808,1352.80307721114,23487.731805401225,1,VAH12,False,1,1829.9942183205858,0.2249093107617896,1,True,3060.7959863102,94.68140571094725,94.68140571094725,229,True,VAH12
271,826,7327687.267304781,4.2007937,2.8825729,3.988661429661017,56.784973,28.353688297820824,3004.4314,-1332.9254145145278,4838.496811052398,12.612599716884182,-4.133226054657643,1352.44402363851,1353.73863776187,23496.517947322147,1,VAH12,False,1,1829.99421811942,0.22518159806295399,1,True,3060.7959863102,94.68140571094725,94.68140571094725,228,True,VAH12
272,823,7328365.183385551,4.2008328,2.8764277,3.9869720518833534,56.942688,28.31316511543135,3004.8257,-1335.6627033013367,4851.193617298653,12.61602833096592,-4.136115458044368,1354.25990564969,1356.57899523805,23492.553133865742,1,VAH12,False,1,1829.9942183205858,0.22600243013365734,1,True,3060.7959863102,94.68140571094725,94.68140571094725,227,True,VAH12
273,827,7328968.531457529,4.2007937,2.8732369,3.9875435038694076,56.840172,28.346474030229746,3006.2048,-1324.778736771463,4842.148325325123,12.617801003289198,-4.098772102468438,1355.14680939941,1359.38908447514,23486.497224578343,1,VAH12,False,1,1829.99421811942,0.2249093107617896,1,True,3060.7959863102,94.68140571094725,94.68140571094725,226,True,VAH12
274,814,7329592.625531881,4.2008328,2.8800123,3.9820847905405405,57.060974,28.52852145577396,3004.8254,-1348.0727236756757,4875.996098879966,12.61496485122174,-4.174309604126539,1353.06023666314,1361.01738607067,23475.580776969815,1,VAH12,False,1,1829.9942181203514,0.2285012285012285,1,True,3060.7959863102,94.68140571094725,94.68140571094725,225,True,VAH12
275,808,7330194.481603621,4.2008328,2.8920269,3.9809143618811884,56.745544,28.672177841584162,3004.8254,-1358.1114067029705,4889.8795509036845,12.61756571045074,-4.209835993668291,1348.62403652995,1362.53737136259,23469.393149439846,1,VAH12,False,1,1829.9942181110382,0.2301980198019802,1,True,3060.7959863102,94.68140571094725,94.68140571094725,224,True,VAH12
276,820,7330888.5836864,4.2007146,2.9027417,3.9850721395121953,56.627258,28.650119731707317,3004.6287,-1333.7406180231708,4848.825126385362,12.6134262624981,-4.140260939049895,1344.21705019721,1358.66405628895,23483.1053284843,1,VAH12,False,1,1829.9942182218656,0.22682926829268293,1,True,3060.7959863102,94.68140571094725,94.68140571094725,223,True,VAH12
277,812,7331930.451810551,4.2007937,2.9037659,3.983496212438424,56.437996,28.728515040640392,3004.4314,-1356.1404491748767,4867.98202733486,12.615083553652841,-4.217346595678905,1343.46042138753,1350.73706916445,23523.851314794836,1,VAH12,False,1,1829.9942182218656,0.229064039408867,1,True,3060.7959863102,94.68140571094725,94.68140571094725,222,True,VAH12
278,834,7332972.905934809,4.2008328,2.9009295,3.9889175712230216,56.579945,28.5972597793765,3004.8257,-1312.1373109244605,4807.456241283316,12.613780214304219,-4.076072730398868,1344.66164942708,1348.7004054716,23521.828257645207,1,VAH12,False,1,1829.99421811942,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,221,True,VAH12
279,832,7333536.00410271,4.2007146,2.897857,3.988934900600962,56.595718,28.693319179086537,3005.2197,-1318.706490097356,4808.843546279857,12.616738324851442,-4.102179469065789,1346.02233782769,1348.98279192541,23521.939532634773,1,VAH12,False,1,1829.9356727218255,0.22355769230769232,1,True,3060.7959863102,94.68140571094725,94.68140571094725,220,True,VAH12
280,830,7334130.38166047,4.2007937,2.8970692,3.988297918554217,56.46954,28.719924687951806,3005.0227,-1322.8882794361446,4815.719072380226,12.615793489084679,-4.114956671051477,1346.0984090804,1351.11035123176,23527.09743636163,1,VAH12,False,1,1829.9356728205457,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,219,True,VAH12
281,831,7334764.605212569,4.2007937,2.8966751,3.9874679879663053,56.879601,28.768054814681108,3005.0227,-1321.1142503489773,4812.340778793073,12.618392256064661,-4.109892775483115,1346.40046777425,1352.12361420573,23532.49804090933,1,VAH12,False,1,1829.9356728205457,0.22382671480144403,1,True,3060.7959863102,94.68140571094725,94.68140571094725,218,True,VAH12
282,825,7335348.254776071,4.2007937,2.8952177,3.9868584054545457,56.619373,28.759870887272726,3004.8254,-1331.8266858775758,4829.412996854198,12.61732843721808,-4.142757618979631,1346.62174437202,1351.25222003239,23537.640202192357,1,VAH12,False,1,1829.9356729090214,0.22545454545454546,1,True,3060.7959863102,94.68140571094725,94.68140571094725,217,True,VAH12
283,812,7335938.87635078,4.2007542,2.89183,3.982495880665025,56.777088,28.785521428571432,3005.2197,-1356.2959733078817,4868.787893551064,12.61922090164203,-4.215451366311134,1348.07382487712,1350.90412574588,23528.99400346445,1,VAH12,False,1,1829.9356728205457,0.229064039408867,1,True,3060.7959863102,94.68140571094725,94.68140571094725,216,True,VAH12
284,813,7336979.38996193,4.2007937,2.8931694,3.982237315375154,56.737659,28.78773925461255,3004.4316,-1351.9079880910208,4870.7539078983355,12.61236337667604,-4.196977617548155,1347.5172589133,1354.00980601829,23530.7466010087,1,VAH12,False,1,1829.9356727218255,0.22878228782287824,1,True,3060.7959863102,94.68140571094725,94.68140571094725,215,True,VAH12
285,806,7337568.2735304395,4.2007542,2.8960056,3.9798238529776673,56.848061,28.790316553349875,3004.6287,-1361.696757305211,4892.566188356546,12.616737484866063,-4.223523870529052,1346.02889010932,1353.14266618728,23518.81299746132,1,VAH12,False,1,1829.935672916472,0.23076923076923078,1,True,3060.7959863102,94.68140571094725,94.68140571094725,214,True,VAH12
286,809,7338167.367077211,4.2007542,2.8977387,3.980563471693449,56.761318,28.85380315080346,3004.6284,-1357.8379742051916,4878.017624176022,12.618747379856138,-4.219776053748176,1345.14720831,1352.67351060819,23513.749277771247,1,VAH12,False,1,1829.935672719963,0.22991347342398022,1,True,3060.7959863102,94.68140571094725,94.68140571094725,213,True,VAH12
287,809,7338727.1686262,4.2007542,2.8985267,3.97981278986403,56.674576,29.014812210135972,3005.6138,-1357.3956613423982,4876.292638409236,12.61555432496658,-4.220418919657111,1344.98795346056,1352.37341798838,23516.99379502508,1,VAH12,False,1,1829.9356727218255,0.22991347342398022,1,True,3060.7959863102,94.68140571094725,94.68140571094725,212,True,VAH12
288,808,7339262.180193599,4.2008328,2.8978963,3.980172692450495,56.603603,29.016709778465344,3005.4167,-1359.3738324059404,4878.890313048089,12.618629244373798,-4.226336345114016,1345.10492160021,1350.01286845524,23520.645942769515,1,VAH12,False,1,1829.9356727218255,0.2301980198019802,1,True,3060.7959863102,94.68140571094725,94.68140571094725,211,True,VAH12
289,810,7339820.38173283,4.2007542,2.8952966,3.9796164886419754,56.611488,29.015012585185186,3005.0227,-1355.9908617901233,4874.015476701056,12.615909679274072,-4.215568092663194,1346.32729371121,1350.77567001952,23512.268832980135,1,VAH12,False,1,1829.9356729211286,0.22962962962962963,1,True,3060.7959863102,94.68140571094725,94.68140571094725,210,True,VAH12
290,797,7340393.641261989,4.2007146,2.8984873,3.97575098293601,56.871716,29.184539590966125,3005.2197,-1379.8411124278546,4908.008171240475,12.6186284043727,-4.293948221140016,1344.79065079156,1352.99547226813,23513.197118678625,1,VAH12,False,1,1829.9356728103012,0.23337515683814303,1,True,3060.7959863102,94.68140571094725,94.68140571094725,209,True,VAH12
291,808,7341357.454872309,4.2007937,2.8920662,3.978836909529703,56.706116,29.092317103960394,3004.8257,-1359.7332779381188,4879.867151348135,12.616620027003721,-4.227612746636083,1347.41388369629,1348.81854617347,23523.389487319528,1,VAH12,False,1,1829.9356728103012,0.2301980198019802,1,True,3060.7959863102,94.68140571094725,94.68140571094725,208,True,VAH12
292,830,7341930.54043026,4.2008328,2.8910027,3.9868249695180724,56.863831,28.871207040963856,3006.4019,-1319.1882120698795,4818.223071207784,12.61177233128488,-4.099190530807657,1347.71349494249,1352.06065438151,23528.377819051286,1,VAH12,False,1,1829.935672719963,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,207,True,VAH12
293,812,7342607.163975089,4.2009115,2.8900573,3.982309823399015,56.879601,28.82383328078818,3004.8254,-1357.360993128079,4871.400650996295,12.615438584326359,-4.216880137662771,1348.15770797662,1353.09284020972,23554.806813208295,1,VAH12,False,1,1829.877127610147,0.229064039408867,1,True,3060.7959863102,94.68140571094725,94.68140571094725,206,True,VAH12
294,811,7343260.31353176,4.2007937,2.8892694,3.9815933711467326,56.816517,28.84440038347719,3005.0227,-1355.53971894328,4876.593504019278,12.61756571045074,-4.2080119796046915,1348.13763197754,1354.26998439331,23533.774615211816,1,VAH12,False,1,1829.877127410844,0.22934648581997533,1,True,3060.7959863102,94.68140571094725,94.68140571094725,205,True,VAH12
295,830,7343899.11908971,4.2007937,2.8895452,3.986498782048193,56.887489,28.779656590361444,3005.4167,-1319.8457952409638,4820.474430794286,12.61567327704246,-4.098913782140352,1348.06842477132,1354.13355191095,23533.240196649054,1,VAH12,False,1,1829.8771274192259,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,204,True,VAH12
296,834,7344558.74060791,4.2007937,2.8909633,3.9880502863309357,56.745544,28.765535906474817,3005.6135,-1316.6767362625899,4806.867222984865,12.61295467765422,-4.0934779377058845,1347.50143744765,1354.96612009378,23556.927673463175,1,VAH12,False,1,1829.8771274192259,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,203,True,VAH12
297,812,7345058.35420097,4.2007146,2.8886392,3.9822757323891627,56.879601,28.875168134236457,3005.8108,-1357.245231507389,4871.296249087748,12.616737484866063,-4.215800810010363,1348.2883464917,1350.56236403018,23573.009520973937,1,VAH12,False,1,1829.8771274192259,0.229064039408867,1,True,3060.7959863102,94.68140571094725,94.68140571094725,202,True,VAH12
298,830,7345995.567781931,4.2007542,2.890924,3.988318316506024,56.879601,28.48526260361446,3005.4167,-1322.868091439759,4829.216171473083,12.61496611118808,-4.098908197559379,1347.43320524034,1355.46866672721,23559.136341573736,1,VAH12,False,1,1829.8771274210885,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,201,True,VAH12
299,831,7346578.2513325205,4.2007146,2.8910027,3.9880448374247894,56.848061,28.554371577617328,3004.8257,-1323.3506816450063,4820.296326512291,12.61602833096592,-4.1079737787856,1347.19921935059,1352.87616866361,23559.130566307744,1,VAH12,False,1,1829.8771274089813,0.22382671480144403,1,True,3060.7959863102,94.68140571094725,94.68140571094725,200,True,VAH12
300,988,7347368.127043589,4.2007937,2.9110141,3.9697925335020243,55.885998,27.78570612854251,3005.0225,-723.9438417216599,4632.268283306736,12.616856984336641,-2.000563147052612,1347.19921935059,2454.4705069639,20075.363693902545,1,VAH12,False,1,1829.8185822376981,0.1882591093117409,1,True,3060.7959863102,94.68140571094725,94.68140571094725,199,True,VAH12
301,830,7346303.68386846,4.2007542,2.9065626,3.987886904578313,56.193542,28.739714936144576,3004.8257,-1318.3380839277108,4805.552267035681,12.619219641663962,-4.108423935670618,1347.7286496346,1351.95037519623,23571.889013011234,1,VAH12,False,1,1829.8185822414234,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,198,True,VAH12
302,832,7346957.35336189,4.2007542,2.9038446,3.9887543197115387,56.296055,28.809377683894233,3005.6138,-1316.455455734375,4802.259372709469,12.616620027003721,-4.1019909381463195,1348.21686594238,1354.9377746251,23574.532851932458,1,VAH12,False,1,1829.8185820328072,0.22355769230769232,1,True,3060.7959863102,94.68140571094725,94.68140571094725,197,True,VAH12
303,832,7347579.966879579,4.2007542,2.8977783,3.989323128004808,56.367027,28.569204325721156,3005.4167,-1319.9919903497596,4812.224273599876,12.616382947203359,-4.102349148489221,1349.91555647787,1352.31049361869,23580.529747767832,1,VAH12,False,1,1829.818582138978,0.22355769230769232,1,True,3060.7959863102,94.68140571094725,94.68140571094725,196,True,VAH12
304,834,7348156.96443243,4.2007542,2.8895059,3.9887852345323744,56.382797,28.519272304556353,3006.4019,-1317.9414532422063,4811.184147471173,12.61602959095584,-4.092583794377986,1352.1716333629,1353.84603542923,23571.569229198878,1,VAH12,False,1,1829.818582199514,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,195,True,VAH12
305,813,7348731.33598736,4.2007937,2.8852122,3.9823435766297663,56.650917,28.66085956457565,3005.0229,-1355.9752395141452,4870.765386524178,12.617920810980458,-4.209906613817978,1353.10723991184,1356.82992721591,23563.125201997856,1,VAH12,False,1,1829.8185822395608,0.22878228782287824,1,True,3060.7959863102,94.68140571094725,94.68140571094725,194,True,VAH12
306,830,7349334.363520061,4.2007542,2.8801305,3.988402699759036,56.650917,28.46967164939759,3005.2197,-1319.1120611879517,4832.185794452148,12.61354615082352,-4.08260682416118,1354.34293422662,1358.22754362131,23549.71930907861,1,VAH12,False,1,1829.8185822414234,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,193,True,VAH12
307,809,7349948.031044549,4.2007937,2.879185,3.9807538176761437,56.784973,28.588281394313967,3004.6284,-1362.5647258195302,4891.295848745151,12.61177233128488,-4.21986254668856,1354.41186411513,1360.53383136538,23562.977582161475,1,VAH12,False,1,1829.8185822423548,0.22991347342398022,1,True,3060.7959863102,94.68140571094725,94.68140571094725,192,True,VAH12
308,814,7350496.746619341,4.2007542,2.8763094,3.9814017642506143,56.990002,28.60080075307125,3005.2197,-1349.491458955774,4880.068115164461,12.61579222911834,-4.175864478114328,1354.84593323297,1359.48701598787,23533.46599704818,1,VAH12,False,1,1829.8185820505023,0.2285012285012285,1,True,3060.7959863102,94.68140571094725,94.68140571094725,191,True,VAH12
309,813,7351033.264203529,4.2007937,2.8743792,3.981414102091021,56.871716,28.70216020418204,3005.2195,-1350.8210058659286,4881.271046799767,12.616856984336641,-4.1815017766247005,1355.33514979411,1360.35355554664,23534.855511687325,1,VAH12,False,1,1829.8185820290819,0.22878228782287824,1,True,3060.7959863102,94.68140571094725,94.68140571094725,190,True,VAH12
310,815,7351563.99779249,4.2007937,2.8725278,3.98168937595092,57.053089,28.615634401226995,3004.8254,-1348.206997022086,4878.9018753509345,12.61685614434336,-4.169730470038794,1355.60937346843,1361.2846721015,23536.564876688233,1,VAH12,False,1,1829.8185821892694,0.2282208588957055,1,True,3060.7959863102,94.68140571094725,94.68140571094725,189,True,VAH12
311,820,7352094.691381261,4.2007542,2.8691795,3.9844635258536583,57.171371,28.3910255597561,3004.8257,-1340.0530906658537,4869.586138491209,12.61591093925214,-4.139055306290791,1356.27912446506,1360.08468959851,23537.38955530133,1,VAH12,False,1,1829.8185820793733,0.22682926829268293,1,True,3060.7959863102,94.68140571094725,94.68140571094725,188,True,VAH12
312,820,7352956.26871371,4.2007146,2.8635464,3.983937301219512,57.242344,28.40043073902439,3004.4314,-1343.863362397561,4867.324405909052,12.61425574806085,-4.155259126490336,1357.58674691352,1359.15805035272,23557.64935043371,1,VAH12,False,1,1829.8185821492225,0.22682926829268293,1,True,3060.7959863102,94.68140571094725,94.68140571094725,187,True,VAH12
313,820,7353853.11401865,4.2008328,2.8647282,3.9846051935365856,57.131943,28.431396685365854,3006.0078,-1342.9413793817075,4866.035428584759,12.61236337667604,-4.152923754536858,1357.37103131158,1365.66867427554,23559.12940068492,1,VAH12,False,1,1829.818582138978,0.22682926829268293,1,True,3060.7959863102,94.68140571094725,94.68140571094725,186,True,VAH12
314,836,7354463.987545259,4.2008328,2.862798,3.989098205861244,57.305431,28.280991674641147,3005.2195,-1311.5180637906699,4825.061061554667,12.617329277187718,-4.049198410770589,1357.85809060438,1364.26614365313,23540.157275547994,1,VAH12,False,1,1829.8185821296647,0.22248803827751196,1,True,3060.7959863102,94.68140571094725,94.68140571094725,185,True,VAH12
315,835,7355084.04306497,4.2007542,2.8596859,3.988838064311377,57.329086,28.231886500598804,3005.8105,-1317.5620786874251,4827.415068994908,12.62312170782516,-4.06982783572943,1358.71428955512,1362.80864064276,23568.824784472425,1,VAH12,False,1,1829.818582038395,0.22275449101796407,1,True,3060.7959863102,94.68140571094725,94.68140571094725,184,True,VAH12
316,834,7355685.598598811,4.2007542,2.8538558,3.988335998920863,57.36063,28.20181997242206,3005.2197,-1319.7793113381294,4831.774379107689,12.617801843290298,-4.074687845993698,1360.14501556939,1363.54822157659,23561.86223624241,1,VAH12,False,1,1829.8185821296647,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,183,True,VAH12
317,834,7356279.914138239,4.2007542,2.852674,3.9881224526378896,57.478916,28.18622815827338,3004.8254,-1320.5317866702637,4834.463243779919,12.619810547504281,-4.075507629897407,1360.31103746446,1365.31872278757,23563.534524017105,1,VAH12,False,1,1829.818582240492,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,182,True,VAH12
318,833,7356923.0956398705,4.2008724,2.8533831,3.9877906316926772,57.415829,28.18590012004802,3005.6138,-1322.5556059183675,4837.288470371038,12.613900440339899,-4.082017656140027,1359.97913042209,1366.92471555971,23555.339764251938,1,VAH12,False,1,1829.8185820709914,0.22328931572629052,1,True,3060.7959863102,94.68140571094725,94.68140571094725,181,True,VAH12
319,834,7357644.405080879,4.2007542,2.8568103,3.988454413549161,57.518345,28.100449563549162,3005.8108,-1320.71795029976,4835.164283440603,12.61496611118808,-4.074526877581175,1359.10479606228,1366.97391871821,23571.834959530708,1,VAH12,False,1,1829.8185822302476,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,180,True,VAH12
320,834,7358250.0526116295,4.2008328,2.8597252,3.989131248441247,57.455257,28.126811051558754,3005.6138,-1320.2322229016788,4834.0189271568315,12.62324073013164,-4.074060780524256,1357.95773853,1364.76741234689,23566.637160681832,1,VAH12,False,1,1829.8185821194202,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,179,True,VAH12
321,818,7358830.266162131,4.2007937,2.8617737,3.983206476283619,57.471027,28.261428294621027,3005.2197,-1349.2755372909537,4877.869916302726,12.617209469535839,-4.165264359923028,1357.21018032498,1364.84355185461,23568.95144408711,1,VAH12,False,1,1829.818582199514,0.2273838630806846,1,True,3060.7959863102,94.68140571094725,94.68140571094725,178,True,VAH12
322,833,7359892.601338889,4.2007542,2.8592527,3.9875947611044418,57.352745,28.24878716446579,3005.2197,-1318.2113062941178,4837.88405726414,12.62099437123728,-4.065822281230468,1357.75326095567,1361.44392456853,23572.517774431468,1,VAH12,False,1,1829.8185821296647,0.22328931572629052,1,True,3060.7959863102,94.68140571094725,94.68140571094725,177,True,VAH12
323,833,7360446.208909929,4.2009907,2.8587406,3.9872720040816323,57.3764,28.25945604081633,3005.2197,-1318.4092619447779,4837.474030367515,12.616145781121649,-4.066008079122355,1357.8666625076,1363.99480945219,23570.94730071225,1,VAH12,False,1,1829.8185821380466,0.22328931572629052,1,True,3060.7959863102,94.68140571094725,94.68140571094725,176,True,VAH12
324,834,7361078.54441993,4.2008328,2.8578346,3.988346298441247,57.542,28.15251054796163,3005.0227,-1317.5287232182254,4838.408411370277,12.61957532767615,-4.059765914954144,1358.08950055718,1364.44251453023,23567.792729937417,1,VAH12,False,1,1829.8185820290819,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,175,True,VAH12
325,837,7361655.97797247,4.2007542,2.8563769,3.988558385424134,57.344856,28.126024775388288,3005.2197,-1312.6505752413382,4830.369332405434,12.615909679274072,-4.044639894983342,1358.54172767931,1363.20631691629,23573.91839717585,1,VAH12,False,1,1829.8185821799561,0.2222222222222222,1,True,3060.7959863102,94.68140571094725,94.68140571094725,174,True,VAH12
326,833,7362217.349537559,4.2008328,2.853265,3.9875495470588236,57.573544,28.20532574789916,3005.6135,-1319.2378771188476,4840.524491545435,12.61650106712268,-4.066148109343336,1359.19414306966,1362.88462584362,23574.459608516874,1,VAH12,False,1,1829.8185822097585,0.22328931572629052,1,True,3060.7959863102,94.68140571094725,94.68140571094725,173,True,VAH12
327,835,7362869.79703202,4.2007937,2.853462,3.9886114362874254,57.549885,28.186168105389225,3005.0227,-1315.5008488143712,4834.698723438069,12.61756487046536,-4.0539678826764725,1359.14209005018,1366.02684165166,23573.096753593694,1,VAH12,False,1,1829.8185821408406,0.22275449101796407,1,True,3060.7959863102,94.68140571094725,94.68140571094725,172,True,VAH12
328,818,7363424.976601929,4.2007542,2.846844,3.983761244865526,57.72337,28.152348797066015,3005.2197,-1351.345396079462,4885.180481612987,12.61591093925214,-4.164261880488019,1360.5762520638,1363.06294154864,23582.539521470553,1,VAH12,False,1,1829.8185822004452,0.2273838630806846,1,True,3060.7959863102,94.68140571094725,94.68140571094725,171,True,VAH12
329,834,7364418.12183226,4.2007542,2.8443229,3.989021496642686,57.802227,27.95436509592326,3005.2197,-1319.4825854520384,4846.179660072333,12.6163823424418,-4.058060685979627,1361.39001088406,1366.5110098897,23571.073767078105,1,VAH12,False,1,1829.8185820607468,0.22302158273381295,1,True,3060.7959863102,94.68140571094725,94.68140571094725,170,True,VAH12
330,835,7365018.09136744,4.2007937,2.8482621,3.989114476646707,57.652401,27.99083833532934,3005.2197,-1317.2081436994013,4840.717559443694,12.617447404900318,-4.0534932259899605,1360.42087635607,1368.18859340187,23569.360740033684,1,VAH12,False,1,1829.8185823867097,0.22275449101796407,1,True,3060.7959863102,94.68140571094725,94.68140571094725,169,True,VAH12
331,830,7365627.236895429,4.2007937,2.8509803,3.9882532014457834,57.739143,28.04188531566265,3005.0227,-1326.0480463855422,4854.359958117116,12.61756209445715,-4.080899514473249,1359.60311469727,1366.91251020925,23580.278854287066,1,VAH12,False,1,1829.818582199514,0.22409638554216868,1,True,3060.7959863102,94.68140571094725,94.68140571094725,168,True,VAH12
332,835,7366366.056322889,4.2008328,2.8520045,3.9882757686227546,57.565659,27.973092991616767,3006.4021,-1318.3190906562872,4842.783378290384,12.61591093925214,-4.055716499667092,1359.16366574815,1365.80606458413,23587.384705073713,1,VAH12,False,1,1829.8185821697116,0.22275449101796407,1,True,3060.7959863102,94.68140571094725,94.68140571094725,167,True,VAH12
333,832,7366955.48386612,4.2007937,2.8491683,3.9879361707932692,57.715485,27.974078536057693,3005.0227,-1323.1457970913461,4851.107864201126,12.615793489084679,-4.069008142234001,1359.71438325331,1363.37713083442,23581.19890705218,1,VAH12,False,1,1829.8185823420063,0.22355769230769232,1,True,3060.7959863102,94.68140571094725,94.68140571094725,166,True,VAH12
